,stockX,flightClub,goat,shoeName,brand,silhoutte,make,colorway,retailPrice,thumbnail,releaseDate,description
424,120,90.0,121.0,Nike Dunk Low Terry Swoosh (W),Nike,Nike Dunk Low,Nike Dunk Low,Shimmer/Mars Stone/Sanddrift,110.0,https://images.stockx.com/images/Nike-Dunk-Low-Terry-Swoosh-W-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&trim=color&q=90&dpr=2&updated_at=1667976756,2022-12-01,"The Nike Women’s Dunk Low ‘Terry Swoosh’ gives a hoops favorite a plush reinvention. Against a pale pink leather base, beige overlays in suede appear at the heel and on the forefoot. The Nike-branded heel tab and signature Swoosh appear in light red terry cloth while the tongue is rendered in terry fleece with a standard woven Nike tag. Underfoot, a traditional rubber cupsole in beige provides optimal support and comfort."
425,199,219.0,219.0,New Balance 2002R Protection Pack Lunar New Year Dusty Lilac,New Balance,New Balance 2002R,New Balance 2002R,Zinc/Eiffel Tower/Grey Flannel,170.0,https://images.stockx.com/images/New-Balance-2002R-Protection-Pack-Dusty-Lilac-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&trim=color&q=90&dpr=2&updated_at=1675274903,2022-12-30,
426,98,100.0,100.0,Air Jordan 1 Low SE Pink Velvet (W),Nike,Air Jordan 1 Low SE,Air Jordan 1 Low SE,Rust Pink/White/Rust Pink,120.0,https://images.stockx.com/images/Air-Air-Jordan-1-Low-SE-Pink-Velvet-W-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&trim=color&q=90&dpr=2&updated_at=1667200393,2022-10-11,
427,133,149.0,150.0,adidas Samba Pharrell Humanrace White,Adidas,adidas Samba,adidas Samba,Cloud White/Night Grey/Light Brown,120.0,https://images.stockx.com/images/adidas-Samba-Pharrell-Human-Race-White-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&trim=color&q=90&dpr=2&updated_at=1672642546,2022-11-28,
428,118,120.0,120.0,Puma LaMelo Ball MB.02 Nickelodeon Slime (GS),Puma,Puma LaMelo Ball MB.02,Puma LaMelo Ball MB.02,Lime Squeeze/Fluro Green,110.0,https://images.stockx.com/images/Puma-LaMelo-Ball-MB02-Nickelodeon-Slime-GS-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&trim=color&q=90&dpr=2&updated_at=1675410057,2022-12-21,
429,115,125.0,125.0,New Balance 550 UNC White Dusk Blue (W),New Balance,New Balance 550,New Balance 550,Summer Fog/Dusk Blue,110.0,https://images.stockx.com/images/New-Balance-550-UNC-White-Dusk-Blue-W-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&trim=color&q=90&dpr=2&updated_at=1675062761,2023-01-08,
430,89,91.0,91.0,Jordan 1 Low True Blue (GS),Nike,Jordan 1 Low,Jordan 1 Low,True Blue/Cement Grey/White,90.0,https://images.stockx.com/images/Air-Jordan-1-Low-True-Blue-GS-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&trim=color&q=90&dpr=2&updated_at=1674630988,2023-01-17,
431,103,109.0,109.0,Air Jordan 1 Mid SE Craft Taupe Haze,Nike,Air Jordan 1 Mid SE Craft,Air Jordan 1 Mid SE Craft,Sail/Taupe Haze/Fossil Stone/Celestial Gold/Muslin,135.0,https://images.stockx.com/images/Air-Air-Jordan-1-Mid-SE-Craft-Taupe-Haze.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&trim=color&q=90&dpr=2&updated_at=1674055792,2023-01-24,
432,129,105.0,105.0,Nike Air Force 1 Mid Off-White Black,Nike,Nike Air Force 1 Mid,Nike Air Force 1 Mid,Black/Clear Black,185.0,https://images.stockx.com/images/Nike-Air-Force-1-Mid-Off-White-Black-Product-2.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&trim=color&q=90&dpr=2&updated_at=1655993157,2022-06-23,"Celebrating the 40th anniversary of the Air Force 1, Nike works with Off-White on an AF1 Mid. The upper is crafted with black textile, while traditional Off-White flourishes can be seen on the shoe, including an overlay of secondary lacing and an orange zip-tie. A graffiti style 'AIR' appears on the tongue, while signature helvetica text can be found on the medial side. The wavy midsole showcases an orange tinted visible Air unit, while the outsole gets reworked with nubby multicolor spikes."
433,112,103.0,103.0,adidas Ultra Boost 4.0 DNA White,Adidas,adidas Ultra Boost 4.0 DNA,adidas Ultra Boost 4.0 DNA,Cloud White/Cloud White/Core Black,200.0,https://images.stockx.com/images/adidas-Ultra-Boost-40-DNA-White-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&trim=color&q=90&dpr=2&updated_at=1620058617,2021-03-04,
434,266,250.0,267.0,adidas Yeezy Boost 350 V2 Sesame (2018/2022),Adidas,adidas Yeezy Boost 350 V2,adidas Yeezy Boost 350 V2,Sesame/Sesame/Sesame,220.0,https://images.stockx.com/images/Adidas-Yeezy-Boost-350-V2-Sesame-Thumb.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&trim=color&q=90&dpr=2&updated_at=1606322910,2018-11-23,"The Yeezy Boost 350 V2 ‘Sesame’ features a subdued color palette that matches the shoe’s minimalist construction. The ventilated Primeknit upper retains the heel tab and distinct center stitch detailing but does away with the mirrored ‘SPLY-350’ branding. A semi-translucent rubber midsole underneath encompasses a full-length Boost cushioning, while a gum rubber outsole delivers enhanced traction."
435,99,81.0,81.0,New Balance 530 Steel Grey,New Balance,New Balance 530,New Balance 530,Steel Grey/Silver/White/Navy,110.0,https://images.stockx.com/images/New-Balance-530-Steel-Grey-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&trim=color&q=90&dpr=2&updated_at=1643116877,2021-01-21,
436,85,91.0,91.0,New Balance 550 White Grey (GS),New Balance,New Balance 550,New Balance 550,White/Grey,80.0,https://images.stockx.com/images/New-Balance-550-White-Grey-GS-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&trim=color&q=90&dpr=2&updated_at=1661522583,2022-07-13,
437,124,110.0,110.0,Nike Air Max 95 Triple Black (2020),Nike,Nike Air Max 95,Nike Air Max 95,Black/Black,170.0,https://images.stockx.com/images/Nike-Air-Max-95-Triple-Black-2020-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&trim=color&q=90&dpr=2&updated_at=1652375322,2020-01-01,"The Air Max 95 Essential 'Triple Black' blacks out the retro runner. Built with a mix of leather, synthetic and suede, the upper appears entirely in black, with reflective detailing on the heel and lace cover. Underfoot, the midsole continues the tonal look, with visible Max Air in the forefoot and heel for cushioning, giving way to an outsole with flex grooves for traction."
438,100,90.0,99.0,Jordan 1 Low Ice Blue Black (GS),Nike,Jordan 1 Low,Jordan 1 Low,Ice Blue/Black/Sail/White,95.0,https://images.stockx.com/images/Air-Jordan-1-Low-Ice-Blue-Black-GS-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&trim=color&q=90&dpr=2&updated_at=1663941467,2022-10-15,
439,146,160.0,160.0,New Balance 550 Aime Leon Dore White Leather,New Balance,New Balance 550,New Balance 550,White/White,130.0,https://images.stockx.com/images/New-Balance-550-Aime-Leon-Dore-White-Leather-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&trim=color&q=90&dpr=2&updated_at=1668668762,2022-11-02,Designer Teddy Santis employs a toned-down colorway with the Aimé Leon Dore x New Balance 550 ‘White.’ One of NB's classic hoop silhouettes gets a refined delivery in cream suede paneled upper contrasting with a smooth white leather toe box and shattered-look leather 'N' logo. The padded collar and dark-cream rubber cupsole and EVA wedge boost comfort underfoot. ALD and NB share branding on the tongue tag.
440,107,93.0,93.0,Nike Dunk Low Velvet Teal (W),Nike,Nike Dunk Low,Nike Dunk Low,Dark Atomic Teal/Dark Atomic Teal/Sail,110.0,https://images.stockx.com/images/Nike-Dunk-Low-Green-Velvet-W-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&trim=color&q=90&dpr=2&updated_at=1672394014,2022-11-30,"A heritage silhouette gets a luxe reinvention with the Nike Women’s Dunk Low ‘Green Velvet.’ In an allover crushed green velvet, the sneaker honors its heritage with traditional perforations at the toe, a padded collar and signature woven tongue tag with Nike branding. The low-top is built on a standard cupsole tooling with sidewalls in off-white atop a rich green rubber outsole."
441,79,79.0,90.0,Nike ZoomX Invincible Run Flyknit 2 Black White,Nike,Nike ZoomX Invincible Run Flyknit 2,Nike ZoomX Invincible Run Flyknit 2,Black/Summit White-Summit White,180.0,https://images.stockx.com/images/Nike-ZoomX-Invincible-Run-Flyknit-2-Black-White-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&trim=color&q=90&dpr=2&updated_at=1667976801,2022-05-01,
442,125,116.0,116.0,New Balance 550 Lunar New Year Sea Salt,New Balance,New Balance 550,New Balance 550,Sea Salt/Grey Matter/Timberwolf,130.0,https://images.stockx.com/images/New-Balance-550-Lunar-New-Year-Cream-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&trim=color&q=90&dpr=2&updated_at=1675714519,2022-12-30,
443,110,,,Fear of God Essentials Pullover Hoodie (FW22) Stretch Limo/Black,Fear of God,Fear of God Essentials Pullover,Fear of God Essentials Pullover,Stretch Limo/Black,90.0,https://images.stockx.com/images/Fear-of-God-Essentials-Pullover-Hoodie-FW22-Stretch-Limo-Black.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&trim=color&q=90&dpr=2&updated_at=1672342320,,
444,114,116.0,116.0,Nike Dunk Low Multiple Swooshes White Washed Teal (W),Nike,Nike Dunk Low,Nike Dunk Low,White/Washed Teal-White-Rush Pink-Safety Orange-Sundial,120.0,https://images.stockx.com/images/Nike-Dunk-Low-Multiple-Swooshes-White-Washed-Teal-W.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&trim=color&q=90&dpr=2&updated_at=1673348194,2023-01-18,
445,130,105.0,105.0,Nike Air Ship SP University Gold,Nike,Nike Air Ship SP,Nike Air Ship SP,White/University Gold-White,140.0,https://images.stockx.com/images/Nike-Air-Ship-SP-University-Gold-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&trim=color&q=90&dpr=2&updated_at=1675409848,2023-01-27,
446,252,200.0,238.0,adidas Yeezy Boost 350 V2 Blue Tint,Adidas,adidas Yeezy Boost 350 V2,adidas Yeezy Boost 350 V2,Blue Tint/Grey Three/High Risk Red,220.0,https://images.stockx.com/images/Adidas-Yeezy-Boost-350-V2-Blue-Tint-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&trim=color&q=90&dpr=2&updated_at=1606322199,2017-12-16,"The Yeezy Boost 350 V2 'Blue Tint' features a white and grey upper with a red ‘SPLY-350’ txt on the side. It also arrives with blue laces, inner lining, and heel tab. This Yeezy dropped in December 2017 shortly after the Yeezy Boost 350 V2 Beluga 2.0.'"
447,130,115.0,133.0,Jordan 1 Low Shadow Toe (GS),Nike,Jordan 1 Low,Jordan 1 Low,Light Smoke Grey/Black-White,90.0,https://images.stockx.com/images/Air-Jordan-1-Low-Shadow-Toe-GS-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&trim=color&q=90&dpr=2&updated_at=1654198757,2022-03-01,
448,190,141.0,141.0,Jordan 1 Low Mocha,Nike,Jordan 1 Low,Jordan 1 Low,Light Chocolate/Crimson Bliss-Black-Sail,100.0,https://images.stockx.com/images/Air-Jordan-1-Low-Mocha-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&trim=color&q=90&dpr=2&updated_at=1635261765,2021-11-19,"Adding refreshed details to a low-profile silhouette modeled after the 1985 original is the Air Jordan 1 Low 'Mocha.' The upper combines a white leather base with brown suede overlays with a black nylon tongue that features a pink embroidered Jumpman. The same pastel hue is featured on the collar lining, featuring soft quilted textile for a cozy fit. A reflective heel tab improves visibility at night. The low-top is built on a standard rubber cupsole with an Air-sole unit in a lightweight foam wedge."
449,255,215.0,215.0,Nike Vaporwaffle sacai Sail Gum,Nike,Nike Vaporwaffle,Nike Vaporwaffle,Sail/White-White,180.0,https://images.stockx.com/images/Nike-Vaporwaffle-Sacai-White-Gum-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&trim=color&q=90&dpr=2&updated_at=1628170255,2022-03-10,"Heritage favorites of the past get modern details with the sacai x Nike VaporWaffle ‘Sail Gum.’ The upper is reminiscent of both the Nike Vaporfly and the 1983 Pegasus with its backdrop in white nylon and suede and leather overlays in off-white. Personal design touches from Chitose Abe include the laces and tongues, both of which appear in duplicate with just one tongue adorned by a sacai x Nike tongue tag. A foam midsole with split detailing at the heel rides on a gum rubber outsole with classic waffle-patterned traction underfoot."
450,76,59.0,59.0,Nike Blazer Low Off-White Black Electro Green,Nike,Nike Blazer Low,Nike Blazer Low,Black/Black-Electro Green,140.0,https://images.stockx.com/images/Nike-Blazer-Low-77-Off-White-Electro-Green-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&trim=color&q=90&dpr=2&updated_at=1647011547,2022-04-08,
451,154,110.0,140.0,Jordan 1 Retro High OG Hand Crafted,Nike,Jordan 1 Retro High OG,Jordan 1 Retro High OG,Black/Archaeo Brown-Dark Chocolate,170.0,https://images.stockx.com/images/Air-Jordan-1-Retro-High-OG-Hand-Crafted-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&trim=color&q=90&dpr=2&updated_at=1644572973,2021-12-18,"Adding a brighter color palette to the iconic silhouette is the Air Jordan 1 High OG 'Crafted.' Its' upper is a white leather base with brown nubuck forefoot overlays, green nubuck eyestays, a magenta leather heel overlay, and reflective silver trim along with the quarter panel and heel. The sneaker has a stitched leather Wings logo on the lateral collar flap, two-tone dyed laces, and a standard Nike-branded woven tag on the nylon tongue and is built on a rubber cupsole with Air-sole cushioning."
452,95,86.0,86.0,Jordan 1 Mid Reverse Bred (2021),Nike,Jordan 1 Mid,Jordan 1 Mid,Gym Red/Black-White,120.0,https://images.stockx.com/images/Air-Jordan-1-Mid-Reverse-Bred-2021-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&trim=color&q=90&dpr=2&updated_at=1649427468,2022-02-01,
453,374,324.0,344.0,Jordan 4 Retro Fire Red (2020),Nike,Jordan 4 Retro,Jordan 4 Retro,White/Black-Tech Grey-Fire Red,200.0,https://images.stockx.com/images/Air-Jordan-4-Retro-Fire-Red-2020-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&trim=color&q=90&dpr=2&updated_at=1606762588,2020-11-28,"The Air Jordan 4 Retro OG 'Fire Red' 2020 released in 2020, bringing back the OG colorway of the silhouette. The shoe's upper is built with white leather, accented by hits of Fire Red throughout, including the signature eyelets. Underfoot, the midsole houses visible Air in the heel for cushioning, while a Nike Air logo on the heel completes the throwback look."
454,103,100.0,100.0,Jordan 1 Mid Triple Black,Nike,Jordan 1 Mid,Jordan 1 Mid,Black/Black/Black,115.0,https://images.stockx.com/images/Air-Jordan-1-Mid-Triple-Black-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&trim=color&q=90&dpr=2&updated_at=1644311412,2020-03-24,"The Air Jordan 1 Mid 'Triple Black' gives a new iteration of the legendary shoe design, updated in Black and Black. Its upper spotlights a leather base with overlays and the signature Wings’ Logo. On the upper, a Swoosh branding emphasizes the design with a nylon tongue. The midsole is built on top of a rubber outsole with a circular design for traction."
455,109,75.0,88.0,Nike Air Max 270 White Black,Nike,Nike Air Max 270,Nike Air Max 270,White/Black-White,160.0,https://images.stockx.com/images/Nike-Air-Max-270-White-Black-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&trim=color&q=90&dpr=2&updated_at=1609367759,2018-03-20,"Inspired by its Air Max 180 and the Air Max 93 predecessors, the Air Max 270 is defined by a transparent Air unit that wraps 270 degrees around the heel. This ‘White’ colorway, released in March 2018, features a white mesh upper, accented by gray heel pull tabs and Swoosh logos. Completing the look is an asymmetrical lacing unit and rubber outsole, also dressed in white."
456,159,149.0,149.0,Jordan 1 Low Starfish,Nike,Jordan 1 Low,Jordan 1 Low,Starfish/White-Black,130.0,https://images.stockx.com/images/Air-Air-Jordan-1-Low-OG-Shattered-Backboard-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&trim=color&q=90&dpr=2&updated_at=1630615309,2021-08-26,"The Air Jordan 1 Retro Low OG 'Starfish' features a familiar colorway redolent of the 'Shattered Backboard.' The shoe's upper emerges with an all-leather construction, finished with a white base and overlaid by Starfish. Black contrasts the Swoosh and 'Wings' branding as well as the laces, while the usual perforations on the toe box are included for breathability. Underfoot, encapsulated Air in the heel of the midsole offers cushioning, giving way to a concentric rubber outsole in further Starfish for traction."
457,109,116.0,116.0,Air Jordan 1 Low Vintage Grey (GS),Nike,Air Jordan 1 Low,Air Jordan 1 Low,Grey/White/Cream,75.0,https://images.stockx.com/images/Air-Air-Jordan-1-Low-Vintage-Grey-GS-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&trim=color&q=90&dpr=2&updated_at=1665080420,2022-09-02,
458,195,135.0,157.0,Nike Dunk Low Golden Gals Metallic Silver (W),Nike,Nike Dunk Low,Nike Dunk Low,Metallic Silver/Off Noir-White-Silver,110.0,https://images.stockx.com/images/Nike-Dunk-Low-Shimmer-White-Metallic-Silver-W-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&trim=color&q=90&dpr=2&updated_at=1634318263,2021-12-09,"Giving the retro hoops shoe a shimmering makeover is the Nike women's Dunk Low 'Golden Gals.' The upper is secured by silver-tone laces with a white textile base and forefoot and heel overlays in metallic silver-flake leather. Contrasting black accents land on the Swoosh and woven tongue tag, as well as the Nike wordmark embroidered on the leather heel tab. The low-top is built on a standard rubber cupsole with crisp white sidewalls and a grey rubber outsole."
